,Player ID,Player,Points
2664,2037,Jamal Crawford,5.0
2665,2037,Jamal Crawford,5.0
2666,2037,Jamal Crawford,5.0
2667,2037,Jamal Crawford,5.0
2668,2037,Jamal Crawford,5.0
2669,2037,Jamal Crawford,5.0
2670,2037,Jamal Crawford,5.0
2671,2617,Udonis Haslem,5.0
2672,2617,Udonis Haslem,5.0
2673,2617,Udonis Haslem,5.0
2674,2617,Udonis Haslem,5.0
2675,2617,Udonis Haslem,5.0
2676,2617,Udonis Haslem,5.0
2677,2617,Udonis Haslem,5.0
2678,2617,Udonis Haslem,5.0
2679,2617,Udonis Haslem,5.0
2680,2617,Udonis Haslem,5.0
2681,2617,Udonis Haslem,5.0
2682,1629745,Tariq Owens,4.0
2683,1628968,Brian Bowen II,4.0
2684,1629133,Daryl Macon,3.0
2685,1629133,Daryl Macon,3.0
2686,201601,Luc Mbah a Moute,2.0
2687,201601,Luc Mbah a Moute,2.0
2688,201601,Luc Mbah a Moute,2.0
2689,201601,Luc Mbah a Moute,2.0
2690,201601,Luc Mbah a Moute,2.0
2691,201601,Luc Mbah a Moute,2.0
2692,201601,Luc Mbah a Moute,2.0
2693,201601,Luc Mbah a Moute,2.0
2694,201601,Luc Mbah a Moute,2.0
2695,201601,Luc Mbah a Moute,2.0
2696,201601,Luc Mbah a Moute,2.0
2697,1629005,Malik Newman,2.0
2698,1627982,Josh Gray,2.0
2699,1627982,Josh Gray,2.0
2700,1629147,Joe Chealey,2.0
2701,1629147,Joe Chealey,2.0
2702,1627740,Henry Ellenson,2.0
2703,1627740,Henry Ellenson,2.0
2704,1627740,Henry Ellenson,2.0
2705,1627740,Henry Ellenson,2.0
2706,1627740,Henry Ellenson,2.0
2707,1629607,Jared Harper,2.0
2708,203092,Tyler Zeller,2.0
2709,203092,Tyler Zeller,2.0
2710,203092,Tyler Zeller,2.0
2711,203092,Tyler Zeller,2.0
2712,203092,Tyler Zeller,2.0
2713,203092,Tyler Zeller,2.0
2714,203092,Tyler Zeller,2.0
2715,203092,Tyler Zeller,2.0
2716,203092,Tyler Zeller,2.0
2717,203092,Tyler Zeller,2.0
2718,203092,Tyler Zeller,2.0
2719,1629122,J.P. Macura,0.0
2720,1629122,J.P. Macura,0.0
2721,1629734,Kyle Alexander,0.0
2722,1626260,Levi Randolph,0.0
2723,1626260,Levi Randolph,0.0
2724,203121,Darius Miller,0.0
2725,203121,Darius Miller,0.0
2726,203121,Darius Miller,0.0
2727,203121,Darius Miller,0.0
2728,203121,Darius Miller,0.0
2729,203121,Darius Miller,0.0
2730,1629739,William Howard,0.0
2731,1629676,Isaiah Roby,0.0
2732,1629742,Stanton Kidd,0.0
2733,2200,Pau Gasol,0.0
2734,2200,Pau Gasol,0.0
2735,2200,Pau Gasol,0.0
2736,2200,Pau Gasol,0.0
2737,2200,Pau Gasol,0.0
2738,2200,Pau Gasol,0.0
2739,2200,Pau Gasol,0.0
2740,2200,Pau Gasol,0.0
2741,2200,Pau Gasol,0.0
2742,2200,Pau Gasol,0.0
2743,2200,Pau Gasol,0.0
2744,2200,Pau Gasol,0.0
2745,1629685,Dylan Windler,0.0
2746,1629716,Marques Bolden,0.0
2747,1627815,Sheldon Mac,0.0
2748,1627815,Sheldon Mac,0.0
2749,202326,DeMarcus Cousins,0.0
2750,202326,DeMarcus Cousins,0.0
2751,202326,DeMarcus Cousins,0.0
2752,202326,DeMarcus Cousins,0.0
2753,202326,DeMarcus Cousins,0.0
2754,202326,DeMarcus Cousins,0.0
2755,202326,DeMarcus Cousins,0.0
2756,202326,DeMarcus Cousins,0.0
2757,202326,DeMarcus Cousins,0.0
2758,202326,DeMarcus Cousins,0.0
2759,202326,DeMarcus Cousins,0.0
